RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05
11594,Germantown,Tennessee,1102,255800,253700,263600,269600,274700,267800,2.64E+05,2.53E+05,263100,251400,270800,260400,270500,259800,258300,263200,258400,252600,249400,266500,273400,271400,259800,279300,286500,282800,258600,260100,266800,273500,261400,267200,275800,269900,275100,292300,298700,285900,260100,259800,257100,246100,244800,235300,234600,2.28E+05,228400,241800,2.38E+05,2.40E+05,233500,245500,264900,263400,275700,2.67E+05,293900,280600,290700,253800,250400,236300,245200,253400,249500,256100,254900,251900,269900,275300,293100,264500,280500,265900,286600,267600,268200,267100,278900,278200,269500,258300,272200,2.86E+05,290500,283700,272400,267300,264200,267600,272300,281400,289800,283700,2.69E+05,257400,251700,265300,268400,281800,285100,283300,280100,276600,278700,290800,285500,3.02E+05,286200,2.92E+05,280200,292300,3.00E+05,300700,298600,3.06E+05,303400,3.11E+05,3.07E+05,321500,337100,337300,345200,3.38E+05,3.43E+05,325400,312500,295900,314900,322500,3.25E+05,319100,317500,332900,326600
44042,Bartlett,Illinois,1103,283300,270800,272700,265800,270200,255200,255500,256300,260700,2.73E+05,275800,271100,263500,267200,269200,255100,256400,272800,268200,262800,2.39E+05,239800,2.41E+05,245100,264500,235900,231100,222600,226900,236100,237500,248900,2.51E+05,254500,260100,245300,217100,194900,191900,195100,247400,247900,2.57E+05,210100,219200,219500,226600,214600,200700,201400,195700,198300,185900,190900,188300,183600,183400,202500,208600,213400,206200,211400,203800,204100,209400,222900,233900,2.31E+05,228700,224500,226800,216500,208700,211400,223800,232800,231600,2.28E+05,223600,222800,226800,222700,222400,2.33E+05,247200,245100,234900,226900,230300,2.31E+05,232200,225600,218200,219600,214700,222700,220700,233100,235400,235600,235600,238800,237100,240400,240200,238800,242400,230100,239800,232600,239500,234200,232300,231600,235100,242400,247900,250400,263700,265900,264500,2.55E+05,252100,253900,251900,255100,257200,262700,260700,268600,276100,282500,277600,268200,269700
19212,Marlborough,Massachusetts,1104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33E+05,222600,217300,239100,254300,264100,225900,210600,216400,247800,2.47E+05,2.24E+05,213700,208100,216100,218200,2.48E+05,253200,228200,225500,224600,251600,259600,268800,264800,2.59E+05,266700,279800,2.82E+05,249900,250700,238300,262200,261300,273400,278200,274700,270400,269700,271600,264500,269800,279400,296800,289200,278500,269900,266600,272300,273800,287500,290800,301400,294300,295200,299200,312800,326600,320600,333600,3.29E+05,326900,300100,277800,280300,284700,300500,300700,314600,323700,320600,316800,319900,332700,333100,330800,324900,339500,329700,319100,3.15E+05,315200,324900,322400,347300,355700,366300,344700,345300,332100,331900,310100,316900,330900,376600,
39839,Montclair,New Jersey,1105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519200,5.05E+05,485900,451800,488700,517600,473400,447100,483300,578900,583100,544900,560400,5.59E+05,487100,440400,438400,549600,550400,570700,5.25E+05,514200,4.94E+05,501600,523700,469300,395700,393600,473300,508200,471500,473400,516400,584300,583500,615900,610600,659900,651600,644400,5.76E+05,670500,671400,6.71E+05,566400,562100,569900,5.73E+05,610500,627900,592500,563200,576300,664100,599500,616300,590500,701200,657200,622900,550700,539600,524600,579900,560600,495300,476400,5.13E+05,596200,587400,6.00E+05,627100,626500,615700,610100,630700,648900,643200,582400,556500,588800,6.47E+05,653700,622300,638200,640500,645400,620100,614400,590900,578200,567200,574100,613200,641700,668400,617700,586100,5.81E+05,622800,684800,7.35E+05,709600,699300,
53154,Maplewood,Minnesota,1106,200600,195400,191500,190800,191500,202100,2.07E+05,212300,205800,202200,184400,179500,164300,174400,170300,174400,166500,167100,167100,170800,172100,178200,171900,179800,183600,185700,175100,166600,165800,158800,154300,151900,175800,178500,177400,153700,1.60E+05,154700,152400,140400,141900,139200,137500,141800,146100,147100,135900,1.37E+05,133500,137800,133100,138700,141500,1.46E+05,144500,147900,1.49E+05,154100,153700,155700,158200,161600,158600,169400,178200,184400,177200,175800,175900,183500,188500,193700,2.00E+05,189100,184300,171500,173700,175600,1.77E+05,180600,188800,195200,197400,205300,204600,214200,207900,205800,196300,191100,187200,183400,181700,180200,177700,179800,1.82E+05,192600,200400,202200,202300,198100,204100,204200,205500,204800,209200,207600,205500,200400,204400,211100,2.13E+05,218900,221300,227100,223900,217700,216800,212300,221500,222700,227200,222200,224400,228700,225800,228700,236500,245300,241800,236100,246100,246500,247900
28510,Hillsborough,New Jersey,1107,366300,338900,315600,290700,3.06E+05,328100,346800,342100,327400,329500,332600,344200,378200,3.83E+05,382400,330400,315200,276900,293600,290600,309700,299700,332100,344900,370600,327500,3.63E+05,323700,356400,313100,335500,348700,334400,348100,3.53E+05,397700,382800,381400,389900,377800,3.66E+05,337100,338100,323100,3.22E+05,355400,394700,3.62E+05,3.26E+05,2.92E+05,357400,384100,378300,3.22E+05,276600,291300,331500,342700,331900,313100,334600,324400,3.17E+05,309400,325400,309300,3.09E+05,290900,313100,332100,342200,332500,328800,357400,346900,364200,3.39E+05,346500,332100,324700,319100,291300,3.22E+05,319400,322100,293400,306100,311900,313800,321500,332700,364200,368300,377600,340600,337200,340700,349800,358200,365500,362900,354800,324600,3.25E+05,371400,356900,343400,301500,319700,311900,293900,2.80E+05,284100,294700,313400,315300,306700,310700,335100,337100,325300,3.19E+05,368700,387800,371100,331300,327500,329800,345900,360100,381200,378300,412700,385400,368700
41001,Spanish Fork,Utah,1108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193700,1.94E+05,196400,209400,204200,207900,197400,212500,213500,217100,2.11E+05,203300,201100,1.94E+05,198900,196100,200600,199600,199800,200100,2.04E+05,198700,197500,202200,213600,218900,219700,221900,230500,230800,232100,224500,231500,235300,224800,220500,217700,233900,2.33E+05,235900,238800,241900,244300,245400,244500,246700,246400,249700,249500,254700,260900,267400,264400,265500,267400,275200,271500,267800,266600,278800,286700,289400,284200,289500,291500,291100,2.90E+05,298900,305700,317300,304500,305700,293600,
12087,Jacksonville,Arkansas,1109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.10E+04,89500,85200,84400,84600,92100,88800,90400,89900,100200,99200,95200,94400,98100,90800,87800,80200,89300,95100,98900,113200,116600,117300,109900,97300
41755,Winslow,New Jersey,1110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151500,151100,148200,155600,159600,154800,145600,136500,137100,134700,141900,134800,135400,1.38E+05,150500,1.58E+05,157300,157600,158900,159800,155200,151400,154900,153600,159200,
3820,Bristol,Tennessee,1111,9.40E+04,91700,96400,95300,91200,97100,9.00E+04,9.50E+04,86800,89400,85900,87100,87700,86400,78200,77900,7.90E+04,86200,8.70E+04,8.90E+04,93200,96500,103800,99300,100700,9.00E+04,94300,85500,86100,72500,7.60E+04,8.70E+04,97500,101300,99400,109500,101400,94100,77300,8.50E+04,85200,84600,93500,94500,95300,79900,80800,80400,88200,93300,95300,89800,8.20E+04,80600,87700,92500,97300,92400,98100,100100,105700,95100,90400,88500,91700,92200,8.10E+04,7.90E+04,85800,94100,93500,92600,92400,96300,9.10E+04,91500,93900,92500,89400,82700,78400,81500,81900,87200,91200,95600,100100,96600,99600,101200,105200,102100,98200,93100,96500,96100,95400,94400,99900,1.07E+05,1.02E+05,101200,99700,112100,107800,104200,90600,92300,94400,1.02E+05,9.90E+04,94400,92200,93400,1.00E+05,105100,112600,122700,128900,125600,115500,108800,117200,1.17E+05,109900,95100,105200,111200,1.19E+05,117200,1.23E+05,117700,112700,108900,
26779,Riverton,Utah,1112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243500,233500,239500,253600,258100,257400,2.51E+05,243700,241300,241500,247400,2.53E+05,253600,260500,261600,266900,2.64E+05,269400,2.71E+05,287400,287300,282900,2.75E+05,280700,286900,289800,286400,2.84E+05,280800,284800,282200,283700,283600,292400,297500,301200,287500,282500,293400,310500,310900,291700,2.92E+05,299100,303500,306600,295300,300300,280600,294600,293800,316400,321200,322600,320500,314600,316400,316800,321200,317500,312400,314200,3.19E+05,324900,325100,328800,331100,330100,332900,335500,336700,333500,343700,348900,3.69E+05,3.64E+05,381300,357800,356500,349300,356200,368100,373800,384400,380600,368100,369500,3.93E+05,415400,418400,
23789,Bowling Green,Ohio,1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125500,146400,1.56E+05,156800,150100,160200,155500,138300,123500,125500,130900,133400,130200,133100,139600,144200,150800,148300,151800,143100,148300,145800,148700,141600,143700,143700,147600,1.44E+05,143300,1.41E+05,136200,150200,153100,154400,152600,154300,152800,144700,144400,144500,137200,131200,136100,146500,1.50E+05,1.47E+05,147100,1.53E+05,158500,165500,157800,149800,1.37E+05,151200,161700,169900,165800,165900,165600,165900,163600,162100,159400,166300,179300,2.06E+05,196500,184900,154500,155700,162800,162500,163700,157900,181600,190800,182500,163500,162200,161100,
28017,Woodinville,Washington,1114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.62E+05,4.50E+05,433600,437200,440700,451400,442700,448700,428500,450700,436200,453700,470200,473600,481700,457800,471900,474700,481700,498200,504500,535200,549900,5.56E+05,5.50E+05,5.48E+05,525900,528200,512700,541800,525600,525400,512200,502800,510800,5.32E+05,548200,533100,514600,511400,526800,525900,540300,542200,571300,573300,575300,573900,572500,583600,589500,599800,602600,609500,6.26E+05,6.37E+05,647300,644500,642500,637600,652400,7.17E+05,7.25E+05,723400,701400,705800,707500,696700,693800,7.51E+05,718500,717900,664800,717600,746800,781700,794500,8.10E+05,818300,797800,772300,751500,752700,7.43E+05,769200,757800,750200,749400,776100,787200,741800
41621,West Babylon,New York,1115,348600,345900,341400,349500,342600,346200,340800,344900,340300,330700,311600,295500,290400,307600,3.13E+05,324300,312300,3.21E+05,3.19E+05,315300,300100,2.97E+05,302200,306900,311400,308100,305500,297600,302200,304800,2.99E+05,277100,264900,267200,275400,275300,282500,298200,291800,301400,289600,298300,279200,286400,290300,294100,270600,272400,280100,297400,273100,267400,263300,280600,271300,265300,265100,256800,254600,264800,278900,291300,287500,287300,289700,295800,299900,291500,282700,278900,289700,2.94E+05,301100,299900,301600,3.04E+05,300100,294200,286800,290700,296600,293800,295700,288800,284800,292900,298500,303100,293500,294300,298300,299300,303100,3.05E+05,304700,298500,298400,289700,299700,305800,325400,325300,319800,3.20E+05,321900,3.30E+05,326400,334200,333800,340600,334300,333900,333400,339100,342100,342700,331700,337300,344100,361500,366300,3.51E+05,352900,358400,370500,370700,348600,349600,345600,368800,376700,382800,384700,,
52785,Kinston,North Carolina,1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70400,78100,78800,79300,71900,74200,6.90E+04,73800,84500,87700,91200,67800,72700,68200,88800,87200,82800,73300,7.40E+04,84600,8.70E+04,86300,84400,98100,97800,94500,95900,96600,97100,8.30E+04,84500,82300,81600,84200,8.20E+04,83900,86200,87600,
396850,Kendall West,Florida,1117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91600,106800,106200,101400,89500,99800,100400,104800,103100,108900,109100,122500,126600,132900,122400,123800,126600,127300,125700,124500,133900,134700,135600,129600,129500,130300,126800,127400,125900,130800,130700,136100,133400,147400,146600,148800,141700,140400,145600,145300,153400,152500,152900,159600,177900,175600,174700,159200,162200,161600,175100,176800,178800,176800,185200,183500,175900,196300,200100,212400,1.89E+05,187900,178500,181300,180300,174500,1.78E+05,173300,191900,199900,208300,211900,210800,214500,212400,203600,,,,,
37370,Belton,Texas,1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165400,150100,175100,185700,178300,1.63E+05,155800,178800,174400,170400,150800,160200,161600,164100,165200,167600,172200,166500,171500,169100,1.81E+05,189300,198100,195500,187500,179200,180900,181600,169100,177400,168700,189700,1.82E+05,189100,178100,176400,174900,178100,1.72E+05,171600,174200,175800,174200,166300,169700,162200,172800,170600,1.90E+05,188200,191600,1.79E+05,180100,189600,199600,199100,200900,202400,205200,186500,176900,182300,192500,213900,207200,220300,215200,210100,209500,198300,223700,217700
21355,Woburn,Massachusetts,1119,320200,3.09E+05,3.29E+05,316900,318500,312800,322400,338400,342400,341200,325500,325900,311200,296100,287700,290700,305800,302400,312900,315600,3.13E+05,333100,328300,322800,301600,295100,299800,296200,301500,300800,299800,301600,328200,3.42E+05,334600,307100,286600,291700,286400,280500,285800,2.87E+05,307400,304400,306400,2.90E+05,288200,268600,267600,281700,316100,3.29E+05,305300,294600,285300,298500,316800,331400,3.24E+05,304200,291700,296600,301400,308200,308700,305900,326700,367200,390300,367900,340600,336700,347800,333200,330300,326900,342100,351900,359900,360100,3.55E+05,353900,373500,363400,390600,366900,374600,3.58E+05,370600,377900,378900,377600,380100,380400,388500,371900,376800,378700,382100,374300,375900,400300,407700,405700,401500,404100,402800,406200,4.06E+05,412400,417500,424400,424700,420100,414200,432400,440700,459500,448800,4.01E+05,398900,4.10E+05,457800,449300,445600,4.55E+05,457100,461200,4.65E+05,478300,460200,428300,427600,4.36E+05,
46588,Montgomery,Texas,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243100,242800,2.62E+05,253800,260100,248500,258400,256400,265600,261400,263800,271300,257200,268500,265200,261400,240800,230200,240300,2.43E+05,270400,263300,267700,253300,2.75E+05,267800,2.67E+05
18928,Lake Wales,Florida,1121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.30E+04,82100,82300,76800,73800,80400,85600,8.20E+04,78200,76200,81800,84100,88200,93400,97200,98500,98600,9.70E+04,97100,99900,105100,100300,97900,104900,117800,119800,122900,129600,137600,136500,136600,135200,134500,133700,132200,131800,1.26E+05,1.24E+05,124800,1.27E+05,129400,126300,129800,128500,126400,128700,1.36E+05,145300,140900,132300,138700,154300,159600,152300,145100
18375,Great Neck,New York,1122,,,,,,,,,,,,,,,859400,892700,807400,842600,792900,7.96E+05,778600,883800,901900,951500,8.91E+05,894200,871500,874300,870200,843400,824700,802900,822900,958100,954800,974500,843500,856800,805300,8.42E+05,9.05E+05,924900,8.36E+05,781800,937400,1018100,992500,811600,718200,690100,670700,714800,761100,789500,810800,793100,873800,934800,983100,915600,847100,906500,850500,886400,817500,918300,914700,938700,998700,1007500,1013800,934900,908400,883700,8.78E+05,967100,917700,949800,911200,9.56E+05,1016900,1016200,989900,961200,938400,926700,899200,868700,938800,924500,915700,964100,929400,9.86E+05,939700,1060400,1139600,1194100,1159100,1071900,1068800,1035900,1086700,1009300,1014400,1010100,1079800,1090800,1139900,1075400,1129600,1115700,1164400,1176300,1162200,1152700,1088800,1245100,1222400,1.24E+06,1029300,1053800,1002900,1034400,989100,1068200,1113500,1194100,1298800,1289800,1286500,1239300,1157500,1138400,
17163,Brighton,Colorado,1123,162500,150800,1.56E+05,156300,156700,150300,1.55E+05,157400,165800,162700,168100,154900,155200,155800,166100,164100,159900,154600,158800,162600,164600,153200,152100,151900,165100,166300,169200,163700,1.63E+05,156600,158200,157900,154900,148500,145400,147300,149200,1.46E+05,1.45E+05,154200,143700,145300,133200,145800,142400,146900,150800,157400,164100,167300,172700,174700,170500,174300,171500,176700,169300,168100,172800,177200,192800,1.94E+05,205300,200900,2.07E+05,207800,208100,207600,207500,215800,221700,227100,221900,221800,217100,223300,2.27E+05,230700,233400,233800,240900,239600,239200,229300,2.29E+05,240800,251500,263200,256700,262100,263300,263200,265600,266900,273800,2.76E+05,281800,283600,285400,285600,287200,294400,301100,310700,305900,3.05E+05,299100,309500,311600,320600,329300,323900,324300,314500,316900,321800,329900,335400,3.43E+05,343600,350900,344800,339900,3.28E+05,329800,331600,347100,350400,347900,340200,333200,345600,357300,366900,366400
5586,Lebanon,Ohio,1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204800,196300,197400,203600,210500,200800,196600,182300,189200,190400,197400,189800,190400,197100,205400,202200,197800,199800,204600,204200,198100,197100,205100,207800,208900,198900,206800,2.12E+05,215500,203200,199700,192700,1.96E+05,202400,223100,221100,218800,207400,
33178,Northbrook,Illinois,1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417200,422500,432200,452500,454800,456800,4.49E+05,449900,441500,430700,414200,374700,380600,377500,399400,383900,431200,429100,432600,376500,386100,389900,399700,372500,348700,3.47E+05,375500,401300,399600,395600,390800,418100,408900,418600,392200,401400,3.93E+05,395500,388500,382300,377100,379600,358600,366700,377200,4.06E+05,412200,408700,420700,442900,437900,449200,444400,497400,464800,4.66E+05,449100,466700
19728,Oakley,California,1126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229800,244200,250900,2.73E+05,283800,303900,3.12E+05,323600,332300,336100,344300,344400,3.38E+05,335700,338400,342600,340800,335100,329700,322300,322600,325200,325100,333700,336500,348800,3.39E+05,342500,346200,3.57E+05,358600,360900,358900,371600,378800,389400,393400,387900,400400,398400,393700,385900,391200,403500,404700,395300,398400,402300,4.25E+05,429200,436900,429600,432600,429700,437100,4.43E+05,456500,461400,467600,462300,464100,4.58E+05,471200,470200,467300,471100,471200,482300,469900,472500,473200,483300,488300,4.88E+05,491400
13181,Papillion,Nebraska,1127,176500,178600,174800,1.73E+05,165200,159600,163300,164800,167900,168800,1.64E+05,1.83E+05,184400,187900,172200,169600,166500,1.72E+05,1.69E+05,178400,174500,1.71E+05,159300,157400,157900,163600,166800,175700,181500,185700,189700,185800,183500,1.77E+05,177100,185300,201600,204500,200200,184800,183800,180800,175200,178400,170500,176700,177400,188700,188900,182700,179600,184300,1.84E+05,180400,182600,180900,178300,164700,171100,183300,186300,184200,170300,171800,170500,169300,1.81E+05,188300,198200,195300,182700,186400,182200,192400,189400,196800,200600,204800,199600,193800,204800,199900,203700,185200,192400,189400,202600,2.04E+05,212600,208500,209800,210500,209400,2.12E+05,207700,2.13E+05,211700,217500,219400,2.22E+05,220100,216300,210700,211100,221200,233200,237900,229300,228300,234300,234600,230900,225900,228100,231100,243800,240400,235500,221400,226200,233800,234400,240300,238500,239400,232200,2.35E+05,235700,2.54E+05,,,,,,
53642,Nottingham,Maryland,1128,,,,,,,,,,,,,,,,,,,,,232400,2.32E+05,231700,2.23E+05,226800,216900,213500,200900,201900,1.99E+05,193900,2.01E+05,2.08E+05,213900,213900,202200,208300,194200,200100,191800,201400,208400,210400,205200,206400,213400,206400,188500,176500,180200,189200,1.96E+05,186500,186100,1.87E+05,202300,206300,202400,196300,195300,198500,205300,199500,195700,192300,191100,194400,192900,200400,191900,2.02E+05,195200,202400,199600,203400,199600,205300,211900,212600,198900,197200,201200,202600,183500,179500,179500,196800,200500,205300,204100,200400,203400,199600,205900,193900,198700,199200,208800,211400,210700,212700,211300,210300,211800,205100,211700,215100,230100,223200,215200,212200,2.13E+05,210700,209400,211900,222700,2.25E+05,2.15E+05,215800,208900,210900,208700,2.11E+05,220800,217300,218400,215200,217100,218500,222700,223800,211100,210900,214500,2.30E+05
41535,Waianae,Hawaii,1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239800,233800,180800,1.71E+05,201100,2.36E+05,218300,2.23E+05,202500,204700,215700,2.32E+05,253300,2.57E+05,2.58E+05,272700,257300,250300,259800,261500,250300,260300,289600,306800,282800,289700,304400,308200,280800,2.91E+05,299100,338400,371500,389500,364100,287400,290100,283400,338900,342100,359700,336800,327200,337600,364400,364800,354800,348600,368900,3.73E+05,384700,385100,407500,403800,414300,389800,380900,370400,386100,406900,408100,416400,414300,411400,4.05E+05,386500,396800,3.91E+05,461500,449200,
